134,2015-05-01T15:54:36.000Z,Wmm6rs4oQmc,"Grab another bike, Juni","Juni Cortez had an old man yell at him recently, where he was told to ""grab another bike"". This was a shock to Juni, as the man had fallen from the sky. As well ...",0
137,2015-03-28T03:59:58.000Z,oujKwzIrEb4,Best GPS - Google Maps or Waze? Uber Tips,Android and iOS are by far the best Mobile operating systems out there. Customization on them is very broad. Best Mobile GPS -Google Maps -Waze Maps ...,0
137,2015-03-14T20:20:20.000Z,9TRo8Ty83bc,Smash and grab gang ride out of shopping centre on motorbikes,Getaway after smashing up shop and robbing jewelery.,0
137,2015-02-25T15:08:01.000Z,FbEQ0z5gREY,Lego Ninjago Return of Arcturus : Episode 20: Grab That Blade !,This is My 20th episode of Ninjago ! If you like what you saw please subscribe(No Pay no fee !) https://www.youtube.com/cha...... For more then follow me on ...,0
138,2015-03-02T04:28:45.000Z,DW31aoZxPmY,3DMJ Mashup + Ogus Boob Grab (Vlog #5),"Such a great time with AMAZING people at the 3DMJ mashup in Sacramento at ""The Gym"" Nothing but good vibes and good energy! Glad we got footage of this ...",0
138,2015-03-02T14:24:14.000Z,_999dthihS8,Grab your favorite book and celebrate March is Reading Month,March is Reading Month! Governor Rick Snyder encourages Michiganders of all ages to grab their favorite book and celebrate March is Reading month.,0
139,2015-01-19T10:32:12.000Z,Sf3UwZWFR3M,Grab Taxi,Online and Mobile booking for all your taxi needs.,1
140,2015-01-28T02:48:39.000Z,InWi6VjqcbU,Waconia Ride In 2015 Grab a BEER video 1,Our first time at the Waconia show. Their 25th anniversary. 2200 miles from home. Had a Great time.,0
141,2015-01-14T11:47:29.000Z,Mrdng0Rzb2s,Unsecured Loans- Grab quick funds without placing collateral online,Are you seeking money for removing suddenly emerged financial crisis? Then Unsecured Loans are ideal solution for you. These loans are available online and ...,0
142,2015-01-07T02:58:26.000Z,oXgaVI8QG9c,Tao of Peace Martial Arts - Joint Lock Shoulders Behind Same Grab Turn Trap Elbow Throw,A detailed look at the judo technique.,0
143,2015-01-02T21:00:28.000Z,_x6XIehmUf4,Dunya News - Slow motion video captures tiger jumping 10 feet to grab food,http://www.dailymotion.com/video/x2du0ff_dunya-news-slow-motion-video-captures-tiger-jumping-10-feet-to-grab-food_fun.,0
144,2014-12-13T21:51:07.000Z,uWjKoNRdVpg,Taxi-Probox rivalry in Taita Taveta may soon grab headlines,A rivalry is brewing between public service vehicle operators and drivers of the popular probox vehicles in Taita Taveta County. Traditional public transporters ...,0
145,2014-11-19T20:04:15.000Z,Y59h24zJ_aE,Grab the wheel and Experience the Joy of the Season @ Baron BMW,Grab the wheel and Experience the Joy of the Season All with thousands in savings During the Happier Holiday Event at Baron BMW Experience innovative ...,0
146,2014-11-30T16:58:47.000Z,hfJ0iU7uzqc,P4AU Training: rekt Rise invincible grab,I hated this move because I didn't understand it. That has changed.,0
147,2014-11-16T10:48:45.000Z,j2xOUUx2QhM,Big Nate Games: Nab And Grab (Levels 1-3),"This time, Nate is in true trouble! Gina is trying to get 'im into trouble. (Hey, that rhymes!) How far can you get? Find me on Google+!",0
148,2014-11-03T16:23:34.000Z,DWB9bAbeftU,"Call of Duty: Advanced Warfare - Induction: Grab Charges, Head To Launcher, Drones (LMG & MOL GL)",Support VGS https://www.patreon.com/VideoGamesSource Follow VGS https://twitter.com/xOMGITSJASONx.,0
149,2014-10-15T08:23:14.000Z,bhVxmRjI9_M,Grab a tricycle taxi,"Taxis, tuk tuks, motorcycle taxis and buses are the major means of public transport in Thailand. But if you're not in a hurry, you might want to take a more relaxed ...",0
150,2014-10-13T02:42:51.000Z,llJSPpZmzVA,Grab Your FREE Crystal Properties E-Book!,Website: http://www.loveAndLightHealingSchool.com.,0
152,2014-09-29T23:17:50.000Z,2Ari-8zUWro,Drama aka Treason - Grab Gunz,Drama aka Treason ( Konspiracy Rekords ) Rebel Muzik Free Download!! https://dramaakatreason.bandcamp.com/album/rebel-muzik.,0
153,2014-09-23T00:37:24.000Z,l5SnMILXT_g,Triple Grab @_@,haha i think this should do as a thank you to the 150 subs will try and get a good video up soon. Thanks everyone ;),0
155,2014-09-25T16:09:55.000Z,uX04fZHFh20,"Plan B - Grab It @ Teenage Kicks, SO36, 20.09.2014",Plan B playin the Teenage Kicks Party at the SO36 on 20th of September 2014.,0
156,2014-09-07T21:54:46.000Z,Z-cVSrK-z7g,"PHI@WSH: Sizemore charges, lays out to make the grab",9/7/14: Grady Sizemore charges and makes a diving catch on Anthony Rendon's fly ball to shallow left field Check out http://m.mlb.com/video for our full archive ...,0
157,2014-09-05T03:56:49.000Z,BkWAK0fd-dc,SEA@TEX: Robertson tracks down liner for a fine grab,9/4/14: Daniel Robertson makes a great catch on the run in deep center field to take a hit away from Robinson Cano in the 1st Check out http://m.mlb.com/video ...,0
158,2014-08-07T02:08:06.000Z,OWMo64r-ODE,CLE@CIN: Cozart steals hit with leaping grab,"8/6/14: Zack Cozart makes a nice leaping catch to snare a hot shot off the bat of Yan Gomes, stealing a hit in the 3rd Check out http://m.mlb.com/video for our full ...",0
159,2014-08-15T16:02:11.000Z,pY6pvfJt7aI,Dealer Training - Security Pole & Curve Grab Bar,"http://stander.com/resellers/training In this video, you'll learn how to sell the Security Pole & Curve Grab Bar to increase your cash sales and generate happy ...",0
160,2014-08-05T17:10:27.000Z,OHfyh7vqOmc,Winnie The Pooh Games Online Free Winnie The Pooh Grab The Carrot Game,Winnie The Pooh Games Online Free Winnie The Pooh Grab The Carrot Game . All New and Fun Disney Games. Be Quick In This Children's Interactive Game ...,0
161,2014-06-17T22:40:21.000Z,OWdujm6HagA,GRAB YOUR BUSINESS BY THE NEUTICLES AND GIVE THEM A GOOD SH,a message to my team and DS reps everywhere about being BUSINESS BOLD! I also share a personal moment with my team about an empowering moment in ...,0
162,2014-06-02T16:34:25.000Z,h9MxLP3YxaU,Driving Direction | Grab n' Go,How to find driving directions on Paragon.,0
163,2014-04-17T14:59:00.000Z,_mipyLcKSDA,Sanchez charges to make a difficult grab,"4/14/14: Gaby Sanchez tracks down a tough fly ball in short right field off the bat of Billy Hamilton Check out http://m.mlb.com/video for our full archive of videos, ...",0
164,2013-11-03T01:43:48.000Z,b3FCpzhOhnw,Shark Bait by Jenn Cooksey (Grab Your Pole series),"No copyright infringement intended. I do not own any of the images posted, they were obtained from various websites to make this trailer. This video was made ...",0
165,2013-10-01T14:33:57.000Z,AKo4MavKqPc,Grab 5 online,This video was uploaded from an Android phone.,0
166,2013-09-16T23:27:59.000Z,RYT0w_9Rf-Q,Illegal gps system used by surrey police  trying to to grab gps system,Video uploaded from my mobile phone.,0
167,2013-07-10T15:25:13.000Z,1734SDHFRAY,"Raw: Driver passes out, women grab wheel",Two women traveling on a bus in northern Poland grabbed the wheel and brought it under control after it crossed to the opposite lane when the driver passed ...,0
168,2013-06-10T18:13:21.000Z,KLRbsqwIvac,How to crush a car with a 32tone grab,Car crushing.,0
169,2013-04-24T11:31:47.000Z,7AtBkci4Rt8,Abudhabi Based Indian Students from same family grab Sheikh Hamdan Award,Abu Dhabi based Malayali students (Brother and Sister ) grabs Sheikh Hamdan Award for Education in UAE.,0
170,2013-03-02T00:37:16.000Z,UP4TSa-vzco,"Raw: Driver Passes Out, Women Grab Wheel",Two women traveling on a bus in northern Poland grabbed the wheel and brought it under control after it crossed to the opposite lane when the driver passed ...,0
171,2012-10-17T17:48:18.000Z,cr1AaCG8RBU,the pole grab,were stupid.,0
