,published_at,video_id,title,description,relevance
125,2017-09-11T00:12:27.000Z,6hQaX1q1sLs,how to use cheat grab singapore promo code,how to use cheat grab singapore promo code for detail click this url https://clickdomain.net/grab-promo-code-singapore-2018/,1
126,2017-08-23T17:47:24.000Z,n3sOXauVj8Y,Grab Driver Standby Di Hape Xiaomi Gacor Abis,find me on instagram : https://www.instagram.com/sergiherdianto_.,1
127,2017-08-24T13:07:25.000Z,BIuU-ApNqZs,UBER and GRAB Banned? ,Yaw q na.,1
128,2017-08-06T09:14:22.000Z,Fos8ap5eriY,Grabmod 5.20.1,Tutorial grabcar mod.,1
129,2017-08-08T04:31:04.000Z,69Im0ZQ4Mdg,Confessions of a Grab car driver,We love talking to anyone who shows up on Sunday. Thank you for sharing your story buddy.,1
130,2017-07-25T11:05:57.000Z,592pUF0cKcw,GrabNow – Online Training (versi terbaru),"Mau lebih cepat dapat order? Pakai GrabNow saja! Fitur terbaru yang memungkinkan penumpang dapat langsung mendatangi pengemudi GrabBike, ...",1
131,2017-07-02T05:23:47.000Z,W0oLJ3Uc_Lk,Grab driver,Menolong orang yang motornya mogok.,1
132,2017-06-08T05:28:19.000Z,5WLQDD58DWU,"Grab Now, Celebrating 5 Years of Grab With New Feature","App-based ride-hailing service, Grab, has announced the launching of Grab Now, which will digitize street hailing process during its fifth anniversary celebration.",1
133,2017-06-20T19:40:33.000Z,VMvyHsah-LM,"TIPS GACOR GOJEK,GRAB,UBER",gps.conf download disini: http://www.mediafire.com/file/4o2ncyc3ikdodco.,1
134,2017-06-18T02:11:55.000Z,l_rJ6OoMNf8,How to request a trip GRAB apps,Tutorial cara untuk request trip P/s : hanya request bila betul betul nak guna sahaja..fake request akan di ban akaun oleh grab Music by : Ahrix - nova.,1
135,2017-06-13T01:01:57.000Z,FiiWU0iZ8Mk,Beware uber grab drivers with bad records from other operators philippines,awareness for operators uber grab philippines from facebook groups... this is just a warning for other operators that might see this person and hire them in the ...,1
136,2017-06-06T14:09:00.000Z,nO-WvKbeFbM,TYPES OF GRABCAR DRIVER,Types Of Grabcar Driver. Ever Met Any Of This Driver Before In Your Life?,1
137,2017-05-26T12:19:55.000Z,WzhcXNLoWz4,Tee Show On how to make money with grabcar? - Will You Do This To Make Money With GrabCar?,http://i-successgroup.com/ - Tee Show On how to make money with grabcar? - Will You Do This To Make Money With GrabCar? Grab (formerly known as ...,1
138,2017-05-29T01:46:26.000Z,VhXq20mn4B4,"WHAT ARE TNVS? | TEN RIDER TIPS (UBER,GRAB, ECT.) | THURSDAY FLIGHT (NEWS) | VLOG #09",This vlog is not sponsored*** I'm just a concerned citizen who wanted to make your every ride comfortable and enjoyable (hmm hope this tips help you when ...,1
139,2017-05-28T13:48:22.000Z,xoX9iBfjDbI,Gps Grab,Kelakuan siapa hayohhh.,1
140,2017-06-06T10:29:15.000Z,uN9ZamDj2r4,"Grab Driver Stories: Attillah. A father’s sacrifice, rewarded.","Meet Attillah, a father who sacrificed his job in oil and gas to spend more time with his young family. And because of the GrabAllStars Rewards Programme, his ...",1
141,2017-06-04T17:50:06.000Z,MmT5wVBOhp0,Tutorial on how to book GrabHitch in Kuala Lumpur,GrabHitch is the cheapest option for long destination of traveling if you are patient enough. You can book it a week earlier. Please ensure that you communicate ...,1
142,2017-06-05T08:41:32.000Z,G2r_I-9FfPM,Grab Turns 5,"As we celebrate our 5th Anniversary, we would like to thank you for the incredible support and for all the awesome stories that have kept us driven. Here's a little ...",1
143,2017-05-17T03:38:24.000Z,aLc0v3qmQXI,"Grab co-founder, Tan Hooi Ling speaks at the World Economic Forum 2017",Tan Hooi Ling discusses Grab's mission to help better the unemployment rate in the region and the future of transportation.,1
144,2017-05-22T14:53:10.000Z,sAK_WmWPeDs,ANTI PERFORM GRABBIKE / GRABCAR,Anti perform grab Buat driver grabbike Minat Wasap 085772845426.,1
145,2017-05-12T02:52:47.000Z,K_bersi5kb0,NOW in Myanmar - Grab Launches Beta Trial of Taxi-Hailing Service in Myanmar,NOW in Myanmar - Grab Launches Beta Trial of Taxi-Hailing Service in Myanmar.,1
146,2017-05-14T10:29:42.000Z,MGfbNB8amtY,Tutorial download/grab premium template 2018,"Jangan lupa subscribe ,like ,comment & share. Request Tutorial bisa comment disini. Link httrack : https://goo.gl/hSHQ2b Link template premium ...",1
147,2017-05-18T00:07:37.000Z,LaNvehRJRSQ,Grab Driver Interview,Han Chiang College.,1
148,2017-05-03T09:18:35.000Z,7CjfamglHxs,Grab Driver Appreciation Dinner,"Grab drivers are not only our partners in business --- they are part of the family. We hope you guys had fun in our last Appreciation Dinner, mga Ka-Grab.",1
149,2017-05-01T11:28:09.000Z,QRcPLiyuSlw,Driver Grab Indonesia,Kopdar Perdana Driver Grab Indonesia.,1
150,2017-04-09T09:26:59.000Z,w703lmmfRW8,Fake gps Tuyul grabbike gojek uber,Jasa oprek Unlock root twrp xposed Jgn tanya bisa performance gak turun Gak maen aplikasi mod jangan tanya bisa bikin 1000 akun penumpang gak ini ...,1
151,2017-04-13T06:46:57.000Z,T2GMQPEr858,Grab - Drive with Grab,"Get a safe and reliable ride in minutes with Grab (formerly GrabTaxi). With the largest pool of drivers in Southeast Asia, Grab offers the fastest booking service for ...",1
152,2017-03-31T06:23:58.000Z,QqrUVsiP6HY,"Behind the Scenes with Anthony Tan, Group CEO and co-founder of Grab","WHEELS IN MOTION | Grab's energetic Group CEO and Co-Founder, Anthony Tan, talks business philosophies, driving his company forward in the right ...",1
153,2017-03-31T18:57:00.000Z,T3U5gx3A7LQ,Grab Driver Story Part 3,Grabcar is one kind of transportation service in this era. I am a Grab driver from Indonesia. So many story i want to share with all of you as grab driver. I will try to ...,1
154,2017-02-28T20:00:49.000Z,ggHlKS1l99g,Training Grabbike Jambore 9 januari 2017,Training Grabbike.,1
155,2017-02-09T03:16:20.000Z,CK8PWNj01Jw,Videoke in Grabcar,Nice grabcar has videoke and free candy. Nice driver very friendly.,1
156,2016-11-24T19:35:24.000Z,z05YEIafSUU,UPM GRAB CAR,Created using PowToon -- Free sign up at http://www.powtoon.com/youtube/ -- Create animated videos and animated presentations for free. PowToon is a free ...,1
157,2016-11-17T14:29:42.000Z,zpk89QrXt9o,The Grab 100% Ride Guarantee,"Grab is offering a 100% ride guarantee at selected locations in the Klang Valley. In addition, they also announced a new coupon code that gives all passengers ...",1
158,2016-11-09T03:13:17.000Z,YEZCDBYiY38,Gojek feat grab // just for fun,"Rush hour sore lokasi tb.simatupang,cilandak...",1
159,2016-09-02T15:01:11.000Z,3HSAPrjb80g,this is grab,grabbike on bali. seems legit.,1
160,2017-10-30T06:38:53.000Z,PzHZpxFcLnI,"Grab offers P100,000 bounty for killer of model driver","Grab Philippines is offering P100,000 to anyone who can help capture the killers of one of their model drivers Junjie Maquidato. FULL STORY: ...",1
161,2017-06-29T04:23:17.000Z,dBKkYBqAef8,GrabHitch Driver Video Tutorial,"Hi Hitch Drivers! We're so glad to have you onboard our Hitch Community! To help you get the most out of your social carpooling experience, do watch this ...",1
162,2016-10-27T05:47:21.000Z,VSo680ytAwU,TEST GRABBIKE,Lima tahapan dalam test buat para calon Bikers Grabbike.,1
163,2018-07-01T10:24:07.000Z,Nt7BzS7_yOg,Police in the midst of establishing motive behind Grab murder,Selangor police chief Comm Datuk Mazlan Mansor said police are still in the midst of completing the investigation to establish the motive behind the murder of ...,1
164,2018-06-17T04:00:02.000Z,G3Ds0Zet620,THE FUNNIEST GRAB RIDE EVER | JinHo Bae,Surprise! Here's a new video! Medyo experimental lang to pero gusto niyo din ba ng mga ganitong vlogs? Legit eto yung best grab ride ko ever! Sobrang benta ...,1
165,2018-06-25T04:47:58.000Z,uwNn7zEM8mg,"Grab driver in Malaysia killed, found upside down in car","KUALA LUMPUR: A Grab driver believed to have been murdered was found upside down in his car on Sunday night (Jun 24). Mr Aiman Nosri, 27, was found ...",1
166,2018-06-22T05:40:04.000Z,u_2w4077iJs,It's Uber Someone Grab The Opportunity Documentary Film,It's Uber Someone Grab The Opportunity Documentary Film is made by Team Marilag of FEU Institute of Technology. Welcome to Pinoy Rig Enthusiasts!,1
167,2018-06-17T02:22:12.000Z,w2LvnUq59Ds,Diego Loyzaga airs side on altercation with Grab driver,Please subscribe to my channel: https://www.youtube.com/channel/UCWaSAUWH5egLNXIgLR6VTPA Diego Loyzaga currently faces malicious mischief ...,1
168,2018-06-21T06:48:27.000Z,tP1QFnb1l6E,Grab vlog #2: Why do Grab?,Grab.,1
169,2018-06-19T17:23:15.000Z,3pkcmBA6QEg,Grab to provide subsidy for drivers | by Love KIMXI,Grab to provide subsidy for drivers | by Love KIMXI. ▻ SUBSIDY. Grab Philippines says it will provide a subsidy to drivers for trips that fall below P5.50 .,1
170,2018-06-20T02:34:15.000Z,rps1Fy8bQXA,grab car,bắt được a grab car hồng khủng luôn.,1
171,2018-06-19T09:45:11.000Z,B8AfEt4iUsY,Police investigating after Grab driver allegedly punched in face over cancellation dispute,Police investigating after Grab driver allegedly punched in face over cancellation dispute.,1
172,2018-06-19T10:27:11.000Z,KZnN2kzI0_A,Police investigated after driving Grab allegedly punched face to face with disputed disputes,Police investigated after driving Grab allegedly punched face to face with disputed disputes.,1
173,2018-06-29T06:13:30.000Z,IOQvhpQ25Yo,Vietnamese traffic from a Grab car,Traffic from the perspective of a Grab car on a Hanoian night.,1
174,2018-06-03T07:39:36.000Z,2ZEquuWdweQ,Kuala Lumpur | Cheapest Airport Transfer is Grab App,"When I travelled to KL for the first time in 2016, it was recommended that I take the airport train to Sentrul and then hop into a taxi to reach the city. Thankfully I ...",1
175,2018-06-02T05:21:43.000Z,FDVuEdktdco,Grab Bahagia Itu Dekat,THR Menipis? Dapatkan bingkisan Hari Raya dari GrabCar! Pesan GrabCar mulai hari ini hingga 8 Juni 2018 dan temukan keberuntungan bingkisan lebaran ...,1
176,2018-06-15T16:56:17.000Z,216RkRD5MfU,Toyota Invests $1B In Singapore's Grab,Toyota Motor Corp. recently invested $1 billion in Singapore-based ride-hailing app Grab.,1
177,2018-06-05T12:00:00.000Z,7fdahUt9KVQ,'We have shown every time we can rise above the challenge': Grab | In The News,"Anthony Tan of Grab says the company is ""battle-tested"" and has proven itself capable of competing against firms which are larger. Subscribe to CNBC Life: ...",1
178,2018-06-13T13:36:47.000Z,LrcGs1422G4,Toyota investing $1 billion in Grab,The Japanese automaker plans to expand beyond its core business into the 'mobility' sector. Full story: ...,1
179,2018-06-06T18:43:22.000Z,gq84Zi6G-_o,Ride-Hailing Company Grab Adds Vending Machine Like Service,"Southeast Asia's biggest ride-hailing firm Grab announced its partnership with New York-based company Cargo June 4, to turn its cars into mobile convenience ...",1
180,2018-06-03T23:37:00.000Z,t4eAMDJSZcw,Rowdy Grab-Driver Lim Puay Meng threatens Rider (White Prius SLQ 3942E),"I boarded SLQ 3942E at approximately 9.25pm with my spouse and child. On seeing the child, the driver informed me that he cannot take us without a baby seat.",1
181,2018-06-06T11:26:08.000Z,sWgf-YZzrsE,[Marketing Plan] Grab,Tugas Manajemen Pemasaran Fakultas Ekonomi Universitas Pakuan Bogor Kelompok 4 ~ A. Bosar Parulian (021117285) ~ Mohammad Iqbal (021117089) ...,1
182,2018-06-14T14:50:57.000Z,MJo7FpsnTpE,Toyota grabs a $1B piece of Grab in yet another huge ride hailing bet,"toyota,grab,toyota motor corp,grab handle,toyota vios,toyota tanam saham ke grab,toyota incar grab,[\r\n\t\t\t\t\t\t\tini langkah grab usai dapat kucuran rp 13 triliun ...",1
183,2018-06-04T03:06:58.000Z,VEm-m4L688w,"Emelia & intan , The Information About grab 045 , 028",this video explains about online transport (grab) and ordering.,1
184,2018-06-06T22:31:29.000Z,VWioVbhpTao,MyTaxi. PH/ Grab Philippines wins in the 2018 Asia-Pacific Stevie Awards,The 2018 Asia-Pacific Stevie Awards were presented on June 1 in Hong Kong. Learn more at http://Asia.StevieAwards.com.,1
185,2018-06-13T21:54:07.000Z,9RbdmjVnXgI,Toyota to buy $1 billion stake in Grab in auto industry’s biggest ride-hailing bet,Toyota to buy $1 billion stake in Grab in auto industry's biggest ride-hailing bet.,1
186,2018-06-04T06:23:37.000Z,GxNhrfPxdKQ,Best Smartphone For Grab Driver Review 2018,Buy the top smartphone for grab driver reviews 2018 Link = http://theshoppingmonster.com/best-smartphone.,1
187,2018-06-13T14:22:08.000Z,YAOJXN87mXQ,Toyota makes record $1 billion investment in ridehailing firm Grab,Toyota makes record $1 billion investment in ridehailing firm Grab The Japanese company is pumping $1 billion into Si... Like / Share / Comment / Subscribe me ...,1
188,2018-05-30T04:00:01.000Z,wuT5bao09Ss,GRAB TAXI EXPERIENCE IN THE PHILIPPINES,What a guy!!!! Instagram https://www.instagram.com/bretmaverick_/ Facebook https://www.facebook.com/BretMaverick... Twitter https://twitter.com/BretMaverick_.,1
189,2018-06-01T12:49:50.000Z,SNJNQRgyKTQ,GRAB PHILIPPINES (NO PETS ALLOWED),My Grab experience with my dog Dollar. Decided to bring my dog to the groomer because he is not looking so good. Also went to visit my Lolo in the cemetery.,1
190,2018-05-29T12:12:24.000Z,aaEEeNoEgJk,LTFRB not informed of Grab’s minimum fares,"Grab has been charging a minimum fare of P80 for its sedan and 6-seater vehicles, and P125 for premium cars. Full story: ...",1
191,2018-05-18T09:47:26.000Z,A37RbB1lqYw,NEWS: Challenging Grab’s dominance,"Grab may be Southeast Asia's new Goliath, but contenders including MyCar and Quulo say it doesn't mean they are out of the game.",1
192,2018-05-25T13:38:26.000Z,XJWvfb6oBcw,Grab asks LTFRB: Reimpose P2-per-minute charge,Grab Philippines argues that the LTFRB's suspension of the charges is an 'infringement' of the equal protection clause guaranteed by the Philippine Constitution ...,1
193,2018-05-28T02:34:41.000Z,uAJ8NknWBTU,The man who broke his teeth after driving Grab punches him in the debate about canceling the trip...,The man who broke his teeth after driving Grab punches him in the debate about canceling the trip - Stomp.,1
194,2018-05-18T12:52:57.000Z,cvluic7lf4w,Grab Cooperate With Government To Review E-Hailing,"Grab Malaysia will work closely with the new government to review existing laws, that will help protect the rights of e-hailing and taxi service providers.",1
195,2018-05-28T09:47:50.000Z,W95Q6jUjrX4,BREAKING! Uber's new Southeast Asia owner Grab rolls out UberEats–like service,Source: https://www.cnet.com/news/ubers-new-southeast-asia-owner-grab-rolls-out-ubereats-like-service/#ftag=CAD590a51e DONT' FORGET TO SUBSCIBE ...,1
196,2018-05-03T16:07:22.000Z,qNPXh_MLczk,"Business Nightly: Grab: 600,000 bookings per day, but only 35,000 drivers","As more and more Filipinos shift to commuting, transport regulators aim to provide other options to customers of ride-hailing services. This, as complaints against ...",1
197,2018-05-10T12:35:27.000Z,WJXJX6cUFxQ,GOJEK & GRAB GOYANG TIK TOK COMPILATION 2018,GOJEK & GRAB TIK TOK COMPILATION 2018.,1
198,2018-05-03T12:54:33.000Z,Kw-wKvE7l0g,GRAB PAKE R25,Instagram  merza_motovloghd https://www.instagram.com/merza_motovloghd/ Facebook  merza motovloghd Kalo suka klik jempol keatas :) Untuk ...,1
199,2018-05-11T00:26:48.000Z,FDOdXS435t0,Grab Driver Pit Stop At PETRONAS,"PETRONAS and Grab offers more benefits to Grab Driver-Partners with the introduction of the Grab Driver Pit Stop, an area for the drivers to rest and refresh ...",1
200,2018-05-11T00:30:04.000Z,2UBkk8pDoSo,Grab Driver Pitstop At PETRONAS - Highlights,"PETRONAS and Grab offers more benefits to Grab Driver-Partners with the introduction of the Grab Driver Pit Stop, an area for the drivers to rest and refresh ...",1
201,2018-05-05T13:18:38.000Z,L688sHqXL2A,Go for Grab - GopherConSG 2018,"Speaker: Stephen Kruger An inside look at how Go drives all our critical system development, from overall architecture down to tools and utilities to support our ...",1
202,2018-05-08T03:44:35.000Z,9LO1h8-ykrE,DZMM TeleRadyo: Indonesia's Go-Jek seeks to challenge Grab in Philippines,"Indonesian ride-sharing firm Go-Jek has signified its intention to enter the Philippines joining other companies seeking to challenge dominant player Grab, ...",1
203,2018-05-08T16:41:51.000Z,f_iejY-Rqvw,Business Nightly: Grab vows to address complaints,"Ride-hailing app Grab vows to address passenger complaints in the next months, but at least one driver claims, reforms won't be effective with some erring ...",1
204,2018-05-09T16:08:31.000Z,omDFy4HMiQk,Grab Official Mobile Platform Partner Asian Games 2018,"Perusahaan penyedia jasa transportasi online, Grab Indonesia resmi menjadi official mobile platform partner untuk Asian Games 2018. Grab akan melayani ...",1
205,2018-05-15T14:45:26.000Z,HrTt_C-2VGY,From Monolith to Microservices at Grab (aka Go for Grab),"An inside look at how Go drives all our critical system development, from overall architecture down to tools and utilities to support our engineering processes.",1
206,2018-05-05T07:26:18.000Z,ik9gT7VAcvs,Breezy as UBER / GRAB lol ... jk ..,This is just a joke lol .. Just helped the Inside Racing Champ about picking and dropping him off to get his bike haha .. If you guys watched my downhill video .,1
207,2018-05-06T09:24:57.000Z,7Gr3y_eFSNw,Singapore Road Bully: Guy jumped on Grab driver's car at St James arrested,A man jumped onto the bonnet of a Grab driver's car and then proceeded to climb over his windshield to the top of the car. The incident was unprovoked and has ...,1
208,2018-05-12T02:30:00.000Z,lkBvPPHFXOs,GRAB EXPERIENCE | VLOG,"Hello everyone! Welcome to Matthew and I's channel! Matthew is my fiance who lives in California and I am Ven, living life in the beautiful country of the ...",1
209,2018-05-03T02:56:14.000Z,PlaZQ949xtE,Ride-Hailing Firm Grab in Talks to Raise $1 Billion,Ride-Hailing Firm Grab in Talks to Raise $1 Billion By One of Southeast Asia's most valuable startups is making another grab for new money. Ride-hailing ...,1
210,2018-05-12T01:15:56.000Z,8Byp7fYcthI,Grab Food,Direkam oleh DU Recorder – Perekam layar untuk Android.,1
211,2018-04-27T10:15:00.000Z,Jlr0eAqFN4U,Grab x Uber,Find out the brand new functions of the latest Grabber app in town. For more breaking news - https://youtu.be/JgPst1E_Tnk Featuring: ...,1
212,2018-04-22T03:39:28.000Z,8HWh34_1PkE,LTFRB to summon Grab over cancelled rides,"Grab Philippines will be asked to explain why its operations should not be suspended over the cancellation of rides by some drivers, regulators said Sunday.",1
213,2018-04-30T08:49:17.000Z,LMXPgmZYTNI,Launch of Grab Driver Pit Stop At Petronas Station,Petronas and Grab Malaysia are offering a confortable place for Grab driver partners to get some rest and refresh themselves. The first phase will see 58 Grab ...,1
214,2018-04-18T13:27:41.000Z,ZgO_y5y9OdE,Grab: Riders not informed of P2-per-minute travel charge,"Grab Philippines head Brian Cu maintains the travel charge is legal, and 'went to the drivers, it was reinvested by way of incentives or promos for passengers' ...",1
215,2018-04-18T09:51:28.000Z,LDzD42F2jw0,Grab: We don’t allow doubling of rates outside Metro Manila,"A message claiming that Grab had authorized the doubling of rates of rides outside Metro Manila was a “hoax,” an official of Grab Philippines said on ...",1
216,2018-04-26T02:19:50.000Z,fPKIRu0tIE0,SMARTFREN GRAB PROJECT,Kali ini Smartfren dan Grab mengadakan kerja sama yang luar biasa banget untuk mendukung kemudahan dan memberikan kelancaran akses komukasi bagi ...,1
217,2018-04-20T00:39:07.000Z,I_t-lia54jA,"Panayam kay Brian Cu, country head, Grab PHL","Unang Balita is the news segment of GMA Network's daily morning program, Unang Hirit. It's anchored by Rhea Santos and Arnold Clavio, and airs on GMA-7 ...",1
218,2018-04-20T00:39:07.000Z,I_t-lia54jA,"Panayam kay Brian Cu, country head, Grab PHL","Unang Balita is the news segment of GMA Network's daily morning program, Unang Hirit. It's anchored by Rhea Santos and Arnold Clavio, and airs on GMA-7 ...",1
219,2018-04-24T23:00:02.000Z,sXmvN8aVW3g,Travel Vietnam - How to use Grab and get a discount (2018),Here is a referral link for new user to get a discount on your first couple of rides : https://r.grab.com/grableonandtash (You need to use this before downloading ...,1
220,2018-05-02T12:13:58.000Z,lrxY-s-IgZs,"35,000 vehicles cannot accomodate 600K bookings, says Grab",Visit us at http://www.inquirer.net Facebook: http://facebook.com/inquirerdotnet Twitter: http://twitter.com/inquirerdotnet.,1
221,2018-05-01T08:59:40.000Z,Wj8Y5IjVTcE,"Grab detrimental to normal taxi drivers, says Tun M | new cars news 2018","Grab detrimental to normal taxi drivers, says Tun M | new cars news 2018 Home » Local News » Grab detrimental to normal taxi drivers, says Tun M Tun Dr ...",1
222,2018-04-30T07:12:18.000Z,eA_psz0KdH0,"Mahathir: We will abolish Grab, ride-sharing services if opposition takes over government","Mahathir: We will abolish Grab, ride-sharing services if opposition takes over government PETALING JAYA: Tun Dr Mahathir Mohamad has pledged to abolish ...",1
223,2018-04-17T17:13:15.000Z,LZQ3WgywXFQ,Business Nightly: LTFRB questions Grab's P2/minute extra charge,The Land Transportation Franchising and Regulatory Board was not satisfied with how Grab Philippines answered their queries at a hearing Tuesday morning.,1
224,2018-04-23T13:50:39.000Z,U2992QAKfPM,"Grab suspends, bans drivers over cancelled trips","Grab suspends, bans drivers over cancelled trips.",1
225,2018-04-19T16:27:30.000Z,myjWKk1tWY0,Grab Admits to Charging Unannounced Fees,Ride-hailing app Grab told Philippine regulators on April 17 that it did not inform Philippine users of a P2 per minute fee.,1
226,2018-04-18T14:42:52.000Z,24fMAfYxdJ0,"PT TALKS: BMW M2 Competition finally a real M car? Nissan Serena, 7 or 8 seats? Taxi rules for Grab?",Is the BMW M2 Competition finally a real M car? New Nissan Serena - 7 or 8 seats? And Grab drivers to have same rules as taxis? Hafriz and Matt discuss these ...,1
227,2018-04-06T13:48:25.000Z,azIPDNbUrKU,The Big Read: Grab Acquires Uber's operations South-east Asia,"Grab has acquired Uber's operations in South-east Asia, including in Cambodia, Indonesia, Malaysia, Myanmar, the Philippines, Singapore, Thailand and ...",1
228,2018-04-11T04:20:36.000Z,Vt14NqvNyEw,Solon claims Grab owes riders P1.8 billion for 'illegal' charges,Subscribe to the ABS-CBN News channel! - http://bit.ly/TheABSCBNNews Visit our website at http://news.abs-cbn.com Facebook: ...,1
229,2018-04-17T10:08:28.000Z,_vyyC72YiHo,LTFRB: Grab can't change fares on their own,"During the first hearing on the alleged illegal fares charged by Grab, the Land Transportation Franchising and Regulatory Board points out that changes in fares ...",1
230,2018-04-11T16:41:02.000Z,Dsn7sGnc3rM,"The World Tonight: Grab under fire over high rates, canceled trips",Mounting complaints against the steep fares of Grab prompt government regulators to order the ride-hailing service to lower its surge prices. Subscribe to the ...,1
231,2018-04-17T13:53:46.000Z,Y3m-nH3XzM8,Grab defends P2-per minute charge,Grab defends P2-per minute charge.,1
232,2018-04-05T16:00:09.000Z,57a3pLi8UJ4,Grab's CEO on its deal with Uber in Southeast Asia | In The News,"Co-founder and CEO of Grab, Anthony Tan talks to CNBC about acquiring Uber's Southeast Asia business and what's next for Grab. Subscribe to CNBC Life: ...",1
233,2018-04-04T04:29:58.000Z,-u0NtbHyxl4,PH Competition Commission begins review of Grab-Uber merger,"The Philippine Competition Commission (PCC) is looking into the merger between Uber and Grab, after expressing concern that it would lead to ""a virtual ...",1
234,2018-04-17T04:08:13.000Z,nC430oPrn0w,Can You Earn $5000 With Grab And Smove - Real World Case Study,Step 1 Sign Up Smove  http://buyza.com/smove/ Step 2 Sign Up Grab http://buyza.com/grab/ Referral Code: alvin135058428 Step 3: Take PDVL Test ...,1
235,2018-04-09T15:00:31.000Z,NUrC4UmP_lY,"DZMM TeleRadyo: Grab denies jacking up fares, says rates have always been higher than Uber's",MANILA – Ride-hailing firm Grab denied allegations that it was jacking up fares after taking over the operations of its former rival Uber in the country. Subscribe ...,1
236,2018-04-09T06:50:15.000Z,NNNcymTyPgs,"Selangor excos return official cars, Azmin to 'Grab' home",The incumbent Selangor state executive councillors today returned their official cars as part of the ceremony to dissolve the state assembly today. According to a ...,1
237,2018-04-12T21:00:01.000Z,NsGiwx9X37w,Buying Uber was something I dreamed about: Grab CEO | CNBC Conversation,Why can't a Southeast Asian company build an Alibaba or Tencent? Asks Grab CEO Anthony Tan. Subscribe to CNBC Life: http://cnb.cx/2wAkfMv Subscribe to ...,1
238,2018-04-11T12:57:00.000Z,N4R-0caE888,LTFRB lowers Grab surge pricing cap amid illegal fare allegation,"Lower Grab fares during peak hours. The Land Transportation Franchising and Regulatory Board (LTFRB) gave this order on Wednesday, April 11, to Grab, ...",1
239,2018-04-08T16:22:24.000Z,RfPOkp-6hbk,Interviewing UX Engineer from Grab - Sonny Lazuardi,"Hi everyone, welcome back to my youtube channel. Today, I have a good video for you that we are going to interviewing one of UX Engineers from Grab ...",1
240,2018-04-03T10:13:46.000Z,J0uqTeVn5e0,Why gender equality matters in business? Pita Limjaroenrat Grab Thailand,"Why does #genderequality matter in business? Here's the answer from Pita Limjaroenrat, Executive Director at Grab (Thailand). #IWD2018 Music: ""Reach for ...",1
241,2018-04-14T01:30:02.000Z,jAdRHryCRsU,[PODCAST] Uber Dibeli Grab! | Tech in Asia Podcast Ep1,"Selamat datang di episode perdana Tech in Asia Podcast! Dalam episode ini, kami akan membicarakan sebuah topik yang tempo hari cukup menggemparkan ...",1
242,2018-04-04T03:40:17.000Z,4T3gNMO8oZU,#JUSTSAYING: Should we fear a Grab monopoly?,Grab's Southeast Asian grab has got some passengers worried that it could spell overpriced rides. Here's why those fears could be overblown. *The views ...,1
243,2018-04-11T12:41:18.000Z,nZlFwMwlYLQ,"Aquino on Senate Dengvaxia report, LTFRB on Grab, White House on Mueller | Evening wRap",Watch Rappler's evening newscast with Marguerite de Leon. For more: http://www.rappler.com/video/newscast/200047-thewrap-april-11-2018-evening-edition ...,1
244,2018-04-04T08:45:14.000Z,y2gFRogHZQM,GRAB - WHAT DRIVES YOU?,Grab wanted to make a sincere film that appealed to drivers and by doing so differentiate themselves from the rest. We had heaps of fun making this film in ...,1
245,2018-03-26T07:12:37.000Z,AQM32RNc41w,"Inside Grab, Southeast Asia's massive tech company | CNBC Reports","Grab is massively popular in Southeast Asia. CNBC's Uptin Saiidi explores how the app is used in parts of Indonesia, Singapore, Malaysia and Thailand.",1
246,2018-03-26T05:43:46.000Z,5vbtqA6Ip4M,Uber Exits Southeast Asia Market by Selling Division to Grab,Reuters article: https://www.reuters.com/article/us-uber-grab/uber-sells-southeast-asia-business-to-grab-after-costly-battle-idUSKBN1H204K ▻SHOPIFY ...,1
247,2018-03-28T07:56:06.000Z,z7m8Odlx0t0,"LTFRB & Grab Philippines Hold A Press Briefing On The Uber-Grab Deal - March 28, 2018",HAPPENING NOW: The LTFRB and Grab Philippines hold a press briefing on the Uber-Grab deal. www.cnn.ph Courtesy CNN Philippines.,1
248,2018-03-25T14:22:00.000Z,Z3uEk96MaGU,Uber to Sell Southeast Operations to Grab,"On Sunday, ride-hailing firm Uber, has agreed to sell its Southeast Asian business to its larger regional rival, Grab. The deal marks the first big consolidation in ...",1
249,2018-03-27T17:23:15.000Z,tIvr-nEXUPk,"Business Nightly: PCC, ""Grab-Uber acquisition agreement not yet a done deal""","Fears are mounting over the looming absence of competition in the transport network vehicle service sector, but the Philippine Competition Commission asserts ...",1
250,2018-03-26T10:46:14.000Z,ExCeVfFRLus,Ride hailing firm Grab buys Uber's SE Asia operations,"Uber sells its Southeast Asian business to rival Grab, ending a bruising battle between the ride-hailing behemoths and marking the US firm's latest retreat from ...",1
251,2018-03-28T15:18:54.000Z,6wd7PwPmI-g,The World Tonight: Grab starts to accept Uber drivers amid transition,"Grab Philippines acknowledged it could not absorb all drivers from Uber into its system before Uber shuts down its app. Meanwhile, transport officials assure the ...",1
252,2018-03-23T23:00:01.000Z,F5LJIipjPIU,Honest deed of a GRAB taxi driver | Something Good,"In times when all the news we hear are about conflict and tragedy, it is always good to take a break from all those negativity and watch people demonstrate the ...",1
